시도,시군구,법정동,년도,월,전체호수,잉여전력량
전라남도,완도군,청산면,2024,07,222,39568
전라남도,완도군,청산면,2024,08,227,47580
전라남도,완도군,청산면,2024,09,228,50160
전라남도,완도군,청산면,2024,10,230,45517
전라남도,완도군,청산면,2024,11,234,42491
전라남도,완도군,청산면,2024,12,235,36361
전라남도,장성군,남면,2024,01,271,22031
전라남도,장성군,남면,2024,02,271,41809
전라남도,장성군,남면,2024,03,271,42824
전라남도,장성군,남면,2024,04,261,67172
전라남도,장성군,남면,2024,05,262,71981
전라남도,장성군,남면,2024,06,260,96222
전라남도,장성군,남면,2024,07,262,66402
전라남도,장성군,남면,2024,08,266,43340
전라남도,장성군,남면,2024,09,265,64548
전라남도,장성군,남면,2024,10,265,54654
전라남도,장성군,남면,2024,11,268,51092
전라남도,장성군,남면,2024,12,268,47909
전라남도,장성군,동화면,2024,01,164,18455
전라남도,장성군,동화면,2024,02,164,23465
전라남도,장성군,동화면,2024,03,164,44487
전라남도,장성군,동화면,2024,04,160,39857
전라남도,장성군,동화면,2024,05,160,58180
전라남도,장성군,동화면,2024,06,160,52719
전라남도,장성군,동화면,2024,07,161,24902
전라남도,장성군,동화면,2024,08,166,39735
전라남도,장성군,동화면,2024,09,167,36391
전라남도,장성군,동화면,2024,10,168,36803
전라남도,장성군,동화면,2024,11,168,34690
전라남도,장성군,동화면,2024,12,168,22077
전라남도,장성군,북이면,2024,01,162,19073
전라남도,장성군,북이면,2024,02,162,22462
전라남도,장성군,북이면,2024,03,162,31982
전라남도,장성군,북이면,2024,04,159,38549
전라남도,장성군,북이면,2024,05,159,43991
전라남도,장성군,북이면,2024,06,160,56734
전라남도,장성군,북이면,2024,07,162,27988
전라남도,장성군,북이면,2024,08,162,31426
전라남도,장성군,북이면,2024,09,164,36628
전라남도,장성군,북이면,2024,10,164,32527
전라남도,장성군,북이면,2024,11,165,30577
전라남도,장성군,북이면,2024,12,165,23099
전라남도,장성군,북일면,2024,01,104,10403
전라남도,장성군,북일면,2024,02,104,13453
전라남도,장성군,북일면,2024,03,104,19007
전라남도,장성군,북일면,2024,04,100,24827
전라남도,장성군,북일면,2024,05,100,28157
전라남도,장성군,북일면,2024,06,101,35597
전라남도,장성군,북일면,2024,07,100,15683
전라남도,장성군,북일면,2024,08,102,20473
전라남도,장성군,북일면,2024,09,102,20770
전라남도,장성군,북일면,2024,10,102,19408
전라남도,장성군,북일면,2024,11,102,16458
전라남도,장성군,북일면,2024,12,102,12784
전라남도,장성군,북하면,2024,01,113,10788
전라남도,장성군,북하면,2024,02,113,13776
전라남도,장성군,북하면,2024,03,113,21219
전라남도,장성군,북하면,2024,04,112,28755
전라남도,장성군,북하면,2024,05,112,33767
전라남도,장성군,북하면,2024,06,113,42254
전라남도,장성군,북하면,2024,07,113,18064
전라남도,장성군,북하면,2024,08,113,25130
전라남도,장성군,북하면,2024,09,113,25895
전라남도,장성군,북하면,2024,10,113,23873
전라남도,장성군,북하면,2024,11,113,21048
전라남도,장성군,북하면,2024,12,113,13320
전라남도,장성군,삼계면,2024,01,288,13655
전라남도,장성군,삼계면,2024,02,288,26048
전라남도,장성군,삼계면,2024,03,288,25450
전라남도,장성군,삼계면,2024,04,169,46961
전라남도,장성군,삼계면,2024,05,171,47597
전라남도,장성군,삼계면,2024,06,227,70346
전라남도,장성군,삼계면,2024,07,253,69526
전라남도,장성군,삼계면,2024,08,286,46482
전라남도,장성군,삼계면,2024,09,294,77760
전라남도,장성군,삼계면,2024,10,296,67152
전라남도,장성군,삼계면,2024,11,296,61397
전라남도,장성군,삼계면,2024,12,296,56053
전라남도,장성군,삼서면,2024,01,443,30283
전라남도,장성군,삼서면,2024,02,443,41935
전라남도,장성군,삼서면,2024,03,443,55654
전라남도,장성군,삼서면,2024,04,353,78043
전라남도,장성군,삼서면,2024,05,353,82433
전라남도,장성군,삼서면,2024,06,380,116683
전라남도,장성군,삼서면,2024,07,405,60976
전라남도,장성군,삼서면,2024,08,447,75620
전라남도,장성군,삼서면,2024,09,453,90160
전라남도,장성군,삼서면,2024,10,453,79612
전라남도,장성군,삼서면,2024,11,454,76162
전라남도,장성군,삼서면,2024,12,454,57025
전라남도,장성군,서삼면,2024,01,174,8880
전라남도,장성군,서삼면,2024,02,174,10921
전라남도,장성군,서삼면,2024,03,174,20313
전라남도,장성군,서삼면,2024,04,84,18235
전라남도,장성군,서삼면,2024,05,97,26099
전라남도,장성군,서삼면,2024,06,138,35941
전라남도,장성군,서삼면,2024,07,148,21005
전라남도,장성군,서삼면,2024,08,173,51705
전라남도,장성군,서삼면,2024,09,172,38448
전라남도,장성군,서삼면,2024,10,172,37502
전라남도,장성군,서삼면,2024,11,173,36608
전라남도,장성군,서삼면,2024,12,174,23377
전라남도,장성군,장성읍,2024,01,577,40912
전라남도,장성군,장성읍,2024,02,577,75172
전라남도,장성군,장성읍,2024,03,577,94722
전라남도,장성군,장성읍,2024,04,568,137695
전라남도,장성군,장성읍,2024,05,570,150809
전라남도,장성군,장성읍,2024,06,571,220187
전라남도,장성군,장성읍,2024,07,578,128316
전라남도,장성군,장성읍,2024,08,583,104574
전라남도,장성군,장성읍,2024,09,582,133412
전라남도,장성군,장성읍,2024,10,582,118444
전라남도,장성군,장성읍,2024,11,586,114627
전라남도,장성군,장성읍,2024,12,588,80690
전라남도,장성군,진원면,2024,01,368,29474
전라남도,장성군,진원면,2024,02,368,53710
전라남도,장성군,진원면,2024,03,368,51975
전라남도,장성군,진원면,2024,04,358,87934
전라남도,장성군,진원면,2024,05,361,86233
전라남도,장성군,진원면,2024,06,362,124690
전라남도,장성군,진원면,2024,07,362,90393
전라남도,장성군,진원면,2024,08,363,51935
전라남도,장성군,진원면,2024,09,367,81712
전라남도,장성군,진원면,2024,10,369,70945
전라남도,장성군,진원면,2024,11,369,65334
전라남도,장성군,진원면,2024,12,370,61680
전라남도,장성군,황룡면,2024,01,348,39937
전라남도,장성군,황룡면,2024,02,348,49439
전라남도,장성군,황룡면,2024,03,348,85142
전라남도,장성군,황룡면,2024,04,335,82091
전라남도,장성군,황룡면,2024,05,336,112669
전라남도,장성군,황룡면,2024,06,336,119605
전라남도,장성군,황룡면,2024,07,339,53236
전라남도,장성군,황룡면,2024,08,347,80085
전라남도,장성군,황룡면,2024,09,350,76019
전라남도,장성군,황룡면,2024,10,351,72613
전라남도,장성군,황룡면,2024,11,352,69737
전라남도,장성군,황룡면,2024,12,353,46117
전라남도,장흥군,관산읍,2024,01,481,67776
전라남도,장흥군,관산읍,2024,02,481,70104
전라남도,장흥군,관산읍,2024,03,481,101064
전라남도,장흥군,관산읍,2024,04,470,100913
전라남도,장흥군,관산읍,2024,05,470,128303
전라남도,장흥군,관산읍,2024,06,471,138043
전라남도,장흥군,관산읍,2024,07,474,79056
전라남도,장흥군,관산읍,2024,08,477,91810
전라남도,장흥군,관산읍,2024,09,476,96611
전라남도,장흥군,관산읍,2024,10,477,92785
전라남도,장흥군,관산읍,2024,11,481,85169
전라남도,장흥군,관산읍,2024,12,482,72037
전라남도,장흥군,대덕읍,2024,01,285,48616
전라남도,장흥군,대덕읍,2024,02,285,44584
전라남도,장흥군,대덕읍,2024,03,285,57754
전라남도,장흥군,대덕읍,2024,04,269,72347
전라남도,장흥군,대덕읍,2024,05,269,80185
전라남도,장흥군,대덕읍,2024,06,272,97299
전라남도,장흥군,대덕읍,2024,07,275,46849
전라남도,장흥군,대덕읍,2024,08,278,62587
전라남도,장흥군,대덕읍,2024,09,278,64364
전라남도,장흥군,대덕읍,2024,10,281,63327
전라남도,장흥군,대덕읍,2024,11,283,56386
전라남도,장흥군,대덕읍,2024,12,286,50555
전라남도,장흥군,부산면,2024,01,128,14990
전라남도,장흥군,부산면,2024,02,128,16346
전라남도,장흥군,부산면,2024,03,128,27156
전라남도,장흥군,부산면,2024,04,127,23159
전라남도,장흥군,부산면,2024,05,127,33204
전라남도,장흥군,부산면,2024,06,127,33195
전라남도,장흥군,부산면,2024,07,127,14010
전라남도,장흥군,부산면,2024,08,127,21874
전라남도,장흥군,부산면,2024,09,127,21076
전라남도,장흥군,부산면,2024,10,127,20271
전라남도,장흥군,부산면,2024,11,127,19366
전라남도,장흥군,부산면,2024,12,127,15241
전라남도,장흥군,안양면,2024,01,232,40824
전라남도,장흥군,안양면,2024,02,232,36523
전라남도,장흥군,안양면,2024,03,232,46296
전라남도,장흥군,안양면,2024,04,221,55625
전라남도,장흥군,안양면,2024,05,221,61952
전라남도,장흥군,안양면,2024,06,222,79951
전라남도,장흥군,안양면,2024,07,224,36932
전라남도,장흥군,안양면,2024,08,225,47426
전라남도,장흥군,안양면,2024,09,225,51285
전라남도,장흥군,안양면,2024,10,226,48714
전라남도,장흥군,안양면,2024,11,229,43751
전라남도,장흥군,안양면,2024,12,232,39583
전라남도,장흥군,용산면,2024,01,217,27364
전라남도,장흥군,용산면,2024,02,217,36962
전라남도,장흥군,용산면,2024,03,217,31975
전라남도,장흥군,용산면,2024,04,215,52824
전라남도,장흥군,용산면,2024,05,214,52471
전라남도,장흥군,용산면,2024,06,215,75992
전라남도,장흥군,용산면,2024,07,215,51655
전라남도,장흥군,용산면,2024,08,215,32069
전라남도,장흥군,용산면,2024,09,215,50264
전라남도,장흥군,용산면,2024,10,215,43943
전라남도,장흥군,용산면,2024,11,218,39912
전라남도,장흥군,용산면,2024,12,220,39699
전라남도,장흥군,유치면,2024,01,130,13684
전라남도,장흥군,유치면,2024,02,130,17809
전라남도,장흥군,유치면,2024,03,130,22860
전라남도,장흥군,유치면,2024,04,124,33774
전라남도,장흥군,유치면,2024,05,124,36187
전라남도,장흥군,유치면,2024,06,125,45848
전라남도,장흥군,유치면,2024,07,125,23444
전라남도,장흥군,유치면,2024,08,125,26523
전라남도,장흥군,유치면,2024,09,128,30117
전라남도,장흥군,유치면,2024,10,128,28800
전라남도,장흥군,유치면,2024,11,135,26279
전라남도,장흥군,유치면,2024,12,140,21929
전라남도,장흥군,장동면,2024,01,103,10434
전라남도,장흥군,장동면,2024,02,103,14627
전라남도,장흥군,장동면,2024,03,103,14567
전라남도,장흥군,장동면,2024,04,101,25151
전라남도,장흥군,장동면,2024,05,101,24501
전라남도,장흥군,장동면,2024,06,101,34241
전라남도,장흥군,장동면,2024,07,102,23137
전라남도,장흥군,장동면,2024,08,102,15477
전라남도,장흥군,장동면,2024,09,102,22660
전라남도,장흥군,장동면,2024,10,103,19519
전라남도,장흥군,장동면,2024,11,103,16890
전라남도,장흥군,장동면,2024,12,108,16865
전라남도,장흥군,장평면,2024,01,150,20135
전라남도,장흥군,장평면,2024,02,150,21207
전라남도,장흥군,장평면,2024,03,150,27858
전라남도,장흥군,장평면,2024,04,141,33681
전라남도,장흥군,장평면,2024,05,143,40698
전라남도,장흥군,장평면,2024,06,145,52421
전라남도,장흥군,장평면,2024,07,145,24307
전라남도,장흥군,장평면,2024,08,147,37459
전라남도,장흥군,장평면,2024,09,147,35982
전라남도,장흥군,장평면,2024,10,151,32037
전라남도,장흥군,장평면,2024,11,152,27560
전라남도,장흥군,장평면,2024,12,152,22894
전라남도,장흥군,장흥읍,2024,01,511,63036
전라남도,장흥군,장흥읍,2024,02,511,73439
전라남도,장흥군,장흥읍,2024,03,511,108544
전라남도,장흥군,장흥읍,2024,04,493,117929
전라남도,장흥군,장흥읍,2024,05,494,152294
전라남도,장흥군,장흥읍,2024,06,494,173448
전라남도,장흥군,장흥읍,2024,07,500,87489
전라남도,장흥군,장흥읍,2024,08,502,100544
전라남도,장흥군,장흥읍,2024,09,502,112034
전라남도,장흥군,장흥읍,2024,10,503,104989
전라남도,장흥군,장흥읍,2024,11,506,96682
전라남도,장흥군,장흥읍,2024,12,506,76816
전라남도,장흥군,회진면,2024,01,215,28249
전라남도,장흥군,회진면,2024,02,215,36623
전라남도,장흥군,회진면,2024,03,215,30995
전라남도,장흥군,회진면,2024,04,209,54568
전라남도,장흥군,회진면,2024,05,210,50522
전라남도,장흥군,회진면,2024,06,211,71690
전라남도,장흥군,회진면,2024,07,213,50633
전라남도,장흥군,회진면,2024,08,215,39135
전라남도,장흥군,회진면,2024,09,216,53040
전라남도,장흥군,회진면,2024,10,217,47508
전라남도,장흥군,회진면,2024,11,219,42043
전라남도,장흥군,회진면,2024,12,226,40177
전라남도,진도군,고군면,2024,01,351,28331
전라남도,진도군,고군면,2024,02,351,31876
전라남도,진도군,고군면,2024,03,352,41183
전라남도,진도군,고군면,2024,04,222,54826
전라남도,진도군,고군면,2024,05,221,64517
전라남도,진도군,고군면,2024,06,222,76185
전라남도,진도군,고군면,2024,07,279,33630
전라남도,진도군,고군면,2024,08,299,64917
전라남도,진도군,고군면,2024,09,310,71162
전라남도,진도군,고군면,2024,10,313,63736
전라남도,진도군,고군면,2024,11,321,57387
